"","provider_id","hospital_name","gastrointestinal","eye","nervous_system","musculoskeletal","skin","genitourinary","cardiovascular","respiratory","other"
"1183",150125,"COMMUNITY HOSPITAL","8475","547","161","1022","670","969","448","286","248"
"1184",150126,"FRANCISCAN HEALTH CROWN POINT","2642","932","79","753","698","698","135","205","176"
"1185",150128,"COMMUNITY HOSPITAL SOUTH","221","0","19","17","264","279","2439","127","235"
"1186",150133,"KOSCIUSKO COMMUNITY HOSPITAL","2495","16","84","361","146","99","0","9","15"
"1187",150146,"PARKVIEW NOBLE HOSPITAL","831","0","86","232","424","16","0","3","1"
"1188",150149,"WOMEN'S HOSPITAL THE","4","0","0","0","233","327","0","0","55"
"1189",150150,"DUPONT HOSPITAL LLC","2928","267","258","456","260","712","36","23","72"
"1190",150153,"ST VINCENT HEART CENTER OF INDIANA LLC","0","0","0","0","0","0","96","0","0"
"1191",150157,"ST VINCENT CARMEL HOSPITAL INC","2337","8","14","567","262","278","0","12","146"
"1192",150158,"IU HEALTH WEST HOSPITAL","688","0","100","286","2950","271","22","104","62"
"1193",150160,"ORTHOINDY HOSPITAL","0","0","279","4110","15","0","0","0","0"
"1194",150161,"INDIANA UNIVERSITY HEALTH NORTH HOSPITAL","1382","1","13","362","445","394","17","83","189"
"1195",150162,"FRANCISCAN HEALTH INDIANAPOLIS","1691","0","354","650","745","763","423","162","468"
"1196",150165,"FRANCISCAN HEALTH MUNSTER","3168","1039","75","575","648","17","4","0","34"
"1197",150166,"PINNACLE HOSPITAL","1550","0","40","424","77","52","0","201","16"
"1198",150167,"ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC","0","0","554","1865","33","0","0","0","0"
"1199",150168,"THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR","0","0","361","3560","78","0","0","0","0"
"1200",150169,"COMMUNITY HOSPITAL NORTH","328","0","226","174","995","872","1947","197","177"
"1201",150172,"PHYSICIANS' MEDICAL CENTER LLC","9547","132","0","1552","82","2880","0","0","5547"
"1202",150173,"INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL","7565","663","606","1399","336","355","93","283","254"
"1203",150175,"THE HEART HOSPITAL AT DEACONESS GATEWAY LLC","8","0","0","0","3","0","167","0","2"
"1204",150176,"KENTUCKIANA MEDICAL CENTER LLC","661","0","0","0","0","22","130","38","0"
"1205",150177,"UNITY MEDICAL AND SURGICAL HOSPITAL","172","512","745","598","32","215","0","0","0"
"1206",150179,"FAIRBANKS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",150181,"ST VINCENT FISHERS HOSPITAL INC","641","0","28","69","25","142","18","0","0"
"1208",150182,"FRANCISCAN HEALTH CARMEL","214","0","33","261","18","5","0","1","5"
"1209",150183,"MONROE HOSPITAL","521","0","31","259","330","50","0","0","6"
"1210",151300,"COMMUNITY HOSPITAL OF BREMEN INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",151301,"ST VINCENT RANDOLPH HOSPITAL INC","275","97","4","24","55","10","0","0","0"
"1212",151302,"INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL","222","0","1","2","14","0","0","0","0"
"1213",151303,"ST VINCENT JENNINGS HOSPITAL INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",151304,"RUSH MEMORIAL HOSPITAL","467","0","77","26","21","28","0","0","4"
"1215",151305,"PULASKI MEMORIAL HOSPITAL","556","195","64","22","34","22","0","0","4"
"1216",151306,"INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL","0","0","0","0","0","0","0","0","0"
"1217",151307,"ST VINCENT WILLIAMSPORT HOSPITAL INC","373","0","0","116","1","0","0","0","430"
"1218",151309,"ST VINCENT CLAY HOSPITAL INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",151310,"PARKVIEW WABASH HOSPITAL, INC","686","0","2","20","415","83","0","0","11"
"1220",151311,"INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC","664","0","10","232","64","5","0","0","13"
"1221",151312,"INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",151313,"WOODLAWN HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",151314,"ST VINCENT SALEM HOSPITAL INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",151315,"CAMERON MEMORIAL COMMUNITY HOSPITAL INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",151316,"INDIANA UNIVERSITY HEALTH FRANKFORT INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",151317,"GREENE COUNTY GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",151318,"DUKES MEMORIAL HOSPITAL","639","0","42","212","90","33","0","1","4"
"1228",151319,"GIBSON GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",151320,"IU HEALTH JAY","538","35","18","11","122","5","0","0","5"
"1230",151322,"PERRY COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",151323,"PARKVIEW LAGRANGE HOSPITAL","523","58","25","43","41","54","0","2","0"
"1232",151324,"FRANCISCAN HEALTH RENSSELAER, INC","1271","93","24","135","62","62","0","13","6"
"1233",151325,"ST VINCENT WARRICK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",151326,"UNION HOSPITAL CLINTON","324","53","7","1","4","1","30","0","2"
"1235",151327,"SULLIVAN COUNTY COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",151328,"INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL","1291","13","38","42","71","13","0","0","14"
"1237",151329,"MARGARET MARY HEALTH","3","20","80","0","917","172","0","0","14"
"1238",151330,"ADAMS MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",151331,"HARRISON COUNTY HOSPITAL","178","2","0","75","0","147","0","0","0"
"1240",151332,"DECATUR COUNTY MEMORIAL HOSPITAL","803","97","63","68","18","25","0","63","7"
"1241",151333,"PUTNAM COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",151334,"SCOTT MEMORIAL HOSPITAL","454","0","35","35","9","22","46","0","1"
"1243",151335,"ST VINCENT DUNN HOSPITAL INC","483","199","25","34","77","152","8","7","235"
"1244",160001,"UNITYPOINT HEALTH-MARSHALLTOWN","1433","1169","46","246","149","63","3","0","14"
"1245",160005,"ST ANTHONY REGIONAL HOSPITAL & NURSING HOME","715","377","110","247","123","119","12","16","28"
"1246",160008,"KEOKUK AREA HOSPITAL","240","205","18","27","26","0","0","9","0"
"1247",160013,"TRINITY MUSCATINE","1170","396","35","81","50","25","0","40","13"
"1248",160016,"TRINITY REGIONAL MEDICAL CENTER","1666","1037","133","243","109","82","43","94","72"
"1249",160024,"IOWA LUTHERAN HOSPITAL","44","0","27","161","87","175","58","43","65"
"1250",160028,"CHI HEALTH MERCY COUNCIL BLUFFS","2262","361","28","327","1329","73","1","12","26"
"1251",160029,"MERCY HOSPITAL","4010","0","31","265","97","322","43","63","56"
"1252",160030,"MARY GREELEY MEDICAL CENTER","4893","1171","340","1324","760","532","32","135","262"
"1253",160032,"SKIFF MEDICAL CENTER","706","259","66","408","557","9","17","0","5"
"1254",160033,"GENESIS MEDICAL CENTER-DAVENPORT","903","235","2069","716","1227","232","1496","101","198"
"1255",160040,"SARTORI MEMORIAL HOSPITAL","1861","848","105","663","57","15","0","0","3"
"1256",160045,"ST LUKES HOSPITAL","6186","0","227","1195","301","736","161","307","185"
"1257",160047,"METHODIST JENNIE EDMUNDSON","1958","147","124","563","118","193","32","104","73"
"1258",160057,"GREAT RIVER MEDICAL CENTER","5795","659","407","1207","117","385","56","160","6"
"1259",160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS","9633","2111","623","1822","11043","1567","403","280","2569"
"1260",160064,"MERCY MEDICAL CENTER-NORTH IOWA","2244","19","175","730","3992","374","180","76","272"
"1261",160067,"COVENANT MEDICAL CENTER","3096","279","122","1491","3306","322","42","71","107"
"1262",160069,"MERCY MEDICAL CENTER-DUBUQUE","2409","142","20","263","173","267","11","41","88"
"1263",160079,"MERCY MEDICAL CENTER - CEDAR RAPIDS","7269","1626","432","1697","6131","574","112","236","325"
"1264",160080,"MERCY MEDICAL CENTER-CLINTON","1273","24","4","30","112","35","0","63","48"
"1265",160082,"IOWA METHODIST MEDICAL CENTER","58","0","35","165","89","185","52","48","47"
"1266",160083,"MERCY MEDICAL CENTER-DES MOINES","10009","139","131","1157","633","783","503","374","307"
"1267",160089,"OTTUMWA REGIONAL HEALTH CENTER","1830","379","93","245","922","76","30","33","29"
"1268",160101,"BROADLAWNS MEDICAL CENTER","964","490","449","323","2619","56","0","18","43"
"1269",160104,"UNITY POINT HEALTH TRINITY","523","0","104","260","188","119","26","7","33"
"1270",160110,"ALLEN HOSPITAL","5598","1840","442","1213","430","461","219","151","246"
"1271",160112,"SPENCER MUNICIPAL HOSPITAL","1104","582","145","717","68","430","0","82","46"
"1272",160117,"FINLEY HOSPITAL","381","1043","180","893","113","314","75","133","74"
"1273",160122,"FORT MADISON COMMUNITY HOSPITAL","391","273","208","236","171","157","0","19","3"
"1274",160124,"LAKES REGIONAL HEALTHCARE","592","178","48","34","75","27","0","2","1"
"1275",160146,"ST LUKES REGIONAL MEDICAL CENTER","171","0","15","114","274","35","20","4","84"
"1276",160147,"GRINNELL REGIONAL MEDICAL CENTER","841","17","26","64","30","94","0","0","8"
"1277",160153,"MERCY MEDICAL CENTER-SIOUX CITY","1263","0","14","46","1647","17","92","0","119"
"1278",161300,"BAUM HARMON MERCY HOSPITAL","23","0","0","0","0","0","0","0","19"
"1279",161301,"IOWA SPECIALTY HOSPITAL - BELMOND","16","62","0","0","13","12","0","0","342"
"1280",161302,"IOWA SPECIALTY HOSPITAL-CLARION","0","0","0","422","11","32","0","0","146"
"1281",161303,"GRUNDY COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",161304,"CHI HEALTH  - MERCY CORNING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",161305,"POCAHONTAS COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",161306,"JONES REGIONAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",161307,"HANCOCK COUNTY HEALTH SYSTEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",161308,"FRANKLIN GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",161309,"CHI HEALTH MISSOURI VALLEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",161310,"ADAIR COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",161311,"HAWARDEN REGIONAL HEALTHCARE","89","0","0","0","0","0","0","0","0"
"1290",161313,"GENESIS MEDICAL CENTER-DEWITT","108","367","31","12","1","0","0","0","1"
"1291",161314,"GUTHRIE COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",161315,"KEOKUK COUNTY HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",161316,"GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",161317,"MARENGO MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",161318,"VETERANS MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",161319,"CENTRAL COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",161320,"COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",161321,"SANFORD ROCK RAPIDS MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",161322,"DALLAS COUNTY HOSPITAL","82","29","2","35","0","3","0","0","1"
"1300",161323,"MITCHELL COUNTY REGIONAL HEALTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",161324,"GEORGE C GRAPE COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",161327,"DAVIS COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",161328,"REGIONAL HEALTH SERVICES OF HOWARD COUNTY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304",161329,"JACKSON COUNTY REGIONAL HEALTH CENTER","0","200","0","0","0","0","0","0","0"
"1305",161330,"AUDUBON COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",161331,"MERCY MEDICAL CENTER-NEW HAMPTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307",161332,"MANNING REGIONAL HEALTHCARE CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",161334,"HUMBOLDT COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309",161335,"BUCHANAN COUNTY HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310",161336,"HEGG MEMORIAL HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311",161338,"MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","0","0","0","0","5","0","0","0","2"
"1312",161339,"WAVERLY HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",161341,"LUCAS COUNTY HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",161342,"MONROE COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",161343,"REGIONAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316",161344,"WASHINGTON COUNTY HOSPITAL AND CLINICS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",161345,"OSCEOLA COMMUNITY HOSPITAL","86","101","0","16","7","0","0","0","41"
"1318",161346,"SIOUX CENTER HEALTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319",161347,"FLOYD COUNTY MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320",161348,"CLARKE COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",161350,"STEWART MEMORIAL COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",161352,"CLARINDA REGIONAL HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",161353,"KOSSUTH REGIONAL HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",161354,"HORN MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",161355,"KNOXVILLE HOSPITAL & CLINICS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",161358,"WAYNE COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327",161359,"BURGESS HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",161360,"ORANGE CITY AREA HEALTH SYSTEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",161361,"VAN DIEST MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330",161364,"JEFFERSON COUNTY HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331",161365,"GREATER REGIONAL MEDICAL CENTER","683","292","374","387","5","14","35","11","0"
"1332",161366,"SHENANDOAH MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333",161367,"PELLA REGIONAL HEALTH CENTER","2112","257","338","331","14","270","15","2","30"
"1334",161369,"CRAWFORD COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",161370,"LORING HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336",161371,"WINNESHIEK MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337",161372,"BOONE COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",161373,"RINGGOLD COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",161374,"MYRTUE MEDICAL CENTER","705","90","29","24","79","23","0","1","3"
"1340",161375,"BUENA VISTA REGIONAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",161376,"CASS COUNTY MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",161379,"MAHASKA  HEALTH PARTNERSHIP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343",161380,"HANSEN FAMILY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344",161381,"SANFORD SHELDON MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1591","0","60","511","114","256","0","77","27"
"1346",170009,"SAINT JOHN HOSPITAL","83","58","0","0","0","7","2","5","29"
"1347",170012,"SALINA REGIONAL HEALTH CENTER","2334","133","106","208","3004","226","46","77","159"
"1348",170013,"HAYS MEDICAL CENTER","1945","307","227","800","1995","369","48","67","114"
"1349",170014,"RANSOM MEMORIAL HOSPITAL","596","555","111","128","64","118","1","3","9"
"1350",170016,"UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS","1279","30","122","276","1345","457","136","38","208"
"1351",170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","929","456","36","147","40","29","0","5","19"
"1352",170020,"HUTCHINSON REGIONAL MEDICAL CENTER INC","406","0","98","469","64","196","119","65","44"
"1353",170023,"ST CATHERINE HOSPITAL","1677","0","69","308","146","33","3","6","41"
"1354",170027,"PRATT REGIONAL MEDICAL CENTER","716","42","11","160","12","42","0","2","4"
"1355",170039,"SUMNER REGIONAL MEDICAL CENTER","15","0","0","0","1","0","0","0","0"
"1356",170040,"UNIVERSITY OF KANSAS HOSPITAL","5735","908","528","1137","2887","999","637","282","2959"
"1357",170049,"OLATHE MEDICAL CENTER","6811","638","380","620","306","349","196","1911","129"
"1358",170058,"MERCY HOSPITAL-FORT SCOTT","831","17","66","17","62","29","0","1","19"
"1359",170068,"SOUTHWEST MEDICAL CENTER","787","0","19","41","63","26","0","0","0"
"1360",170074,"GEARY COMMUNITY HOSPITAL","566","125","25","71","19","44","0","0","5"
"1361",170075,"MERCY HOSPITAL, INC","85","0","0","0","7","0","0","0","0"
"1362",170086,"STORMONT VAIL HOSPITAL","738","660","320","1312","1749","527","353","626","252"
"1363",170103,"NEWTON MEDICAL CENTER","1475","99","92","261","982","181","15","9","56"
"1364",170104,"SHAWNEE MISSION MEDICAL CENTER","380","93","138","682","5714","678","128","4","215"
"1365",170105,"MCPHERSON HOSPITAL INC","430","121","26","28","72","13","0","34","16"
"1366",170109,"MIAMI COUNTY MEDICAL CENTER","850","116","57","66","112","18","0","0","1"
"1367",170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","145","0","0","3","6","1","4","0","159"
"1368",170120,"LABETTE HEALTH","1001","427","180","302","569","54","10","1","14"
"1369",170122,"VIA CHRISTI HOSPITALS WICHITA, INC","2258","0","41","330","205","587","168","125","507"
"1370",170123,"WESLEY MEDICAL CENTER","3558","192","54","767","9627","1268","477","97","161"
"1371",170133,"SAINT LUKE'S CUSHING HOSPITAL","803","423","58","58","83","9","1","22","6"
"1372",170137,"LAWRENCE MEMORIAL HOSPITAL","5534","541","183","411","2207","453","33","110","64"
"1373",170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC","929","0","12","118","454","169","20","37","80"
"1374",170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC","854","126","292","94","27","106","55","1","1"
"1375",170146,"PROVIDENCE MEDICAL CENTER","818","30","11","155","8","56","77","38","103"
"1376",170150,"SOUTH CENTRAL KS  MED CENTER","338","225","12","80","26","24","0","1","5"
"1377",170166,"MORTON COUNTY HOSPITAL","98","0","0","0","1","76","0","0","7"
"1378",170175,"WESTERN PLAINS MEDICAL COMPLEX","916","0","206","89","73","60","493","12","3"
"1379",170176,"OVERLAND PARK REG MED CTR","421","0","42","325","2150","630","65","66","171"
"1380",170182,"MENORAH MEDICAL CENTER","2661","15","402","448","569","298","60","90","234"
"1381",170183,"KANSAS SURGERY & RECOVERY CENTER","5","61","365","1394","485","27","0","0","21"
"1382",170185,"SAINT LUKE'S SOUTH HOSPITAL","3067","0","35","193","241","158","17","66","174"
"1383",170186,"KANSAS HEART HOSPITAL","32","0","0","0","5","0","411","2","26"
"1384",170187,"SALINA SURGICAL HOSPITAL","2503","812","256","632","11","250","5","3","13"
"1385",170188,"KANSAS CITY ORTHOPAEDIC INSTITUTE","0","0","425","2290","0","0","0","0","0"
"1386",170190,"MANHATTAN SURGICAL HOSPITAL LLC","3666","697","360","687","36","158","1","103","4"
"1387",170191,"GREAT BEND REGIONAL HOSPITAL","592","518","1101","468","89","117","63","30","36"
"1388",170194,"DOCTORS HOSPITAL LLC","0","0","115","253","4","0","0","0","0"
"1389",170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC","0","0","233","682","23","95","0","0","0"
"1390",170197,"KANSAS MEDICAL CENTER LLC","879","5","6","124","56","754","30","8","395"
"1391",170198,"SUMMIT SURGICAL, LLC","68","0","52","361","4","16","0","0","0"
"1392",170199,"MINIMALLY INVASIVE SURGERY HOSPITAL","54","0","0","38","6","0","3","0","111"
"1393",170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","401","0","21","186","10","26","1","0","0"
"1394",170201,"BLUE VALLEY HOSPITAL, INC","0","0","0","62","0","0","0","0","0"
"1395",170203,"PREMIER SURGICAL INSTITUTE","526","0","49","439","6","11","0","0","1"
"1396",171300,"GRISELL MEMORIAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",171306,"WICHITA COUNTY HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",171308,"MERCY HOSPITAL COLUMBUS","0","0","0","0","0","0","0","0","0"
"1399",171315,"NEMAHA VALLEY COMMUNITY HOSPITAL","155","53","0","18","0","10","4","0","0"
"1400",171316,"ANDERSON COUNTY HOSPITAL","308","67","0","6","0","0","0","0","73"
"1401",171317,"EDWARDS COUNTY HOSPITAL","0","0","0","0","0","0","0","0","0"
"1402",171319,"HOLTON COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",171320,"HORTON COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404",171321,"MEADE DISTRICT HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",171325,"GRAHAM COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406",171328,"OTTAWA COUNTY HEALTH CENTER","0","0","0","0","0","0","0","0","0"
"1407",171333,"CLARA BARTON HOSPITAL","1065","0","0","2","20","50","0","0","0"
"1408",171336,"NESS COUNTY HOSPITAL DISTRICT #2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",171337,"WAMEGO HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",171338,"SABETHA COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",171340,"HERINGTON MUNICIPAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",171341,"HIAWATHA COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",171344,"WILSON MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",171345,"PAWNEE VALLEY COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",171347,"SHERIDAN COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",171348,"NORTON COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",171352,"DECATUR COUNTY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",171356,"ST LUKE HOSPITAL & LIVING CENTER","101","41","5","0","60","0","0","0","0"
"1420",171357,"HILLSBORO COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",171359,"GREELEY COUNTY HEALTH SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",171363,"COMMUNITY MEMORIAL HEALTHCARE, INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
